Seconds,AccX,AccY,AccZ,Depth,ProcessedAccY,Stroke Rate,Glide Controller,Stroke Detected,Comment
1199.5,4.149359,-0.3481643,-8.89868,0.007202258,-0.2343882,15.92132,1.47E-08,0,
1199.563,4.149359,-0.4983722,-8.548486,0.007202258,-0.2505862,15.92132,1.47E-08,0,
1199.625,3.79889,-0.4983722,-8.198291,0.007202258,-0.264979,15.92132,1.47E-08,0,
1199.688,3.849496,-0.5982713,-7.898451,0.007202258,-0.2776467,15.92132,1.47E-08,0,
1199.75,3.99905,-1.148794,-7.74815,0.007202258,-0.2927103,15.92132,1.47E-08,0,
1199.813,4.099508,-1.348592,-7.74815,0.007202258,-0.2983034,15.92132,1.47E-08,0,
1199.875,4.048901,-1.048176,-7.848096,0.007202258,-0.2945903,15.92132,1.47E-08,0,
1199.938,3.699187,-0.9985862,-7.848096,0.007202258,-0.2817284,15.92132,1.47E-08,0,
1200,3.749039,-0.7484792,-7.74815,0.007202258,-0.2558695,15.92132,1.47E-08,0,
1200.063,3.599485,-0.8483783,-7.898451,0.007202258,-0.2151616,15.92132,1.47E-08,0,
1200.125,3.399325,-0.6485802,-7.598611,0.007202258,-0.1657998,15.92132,1.47E-08,0,
1200.188,3.199165,-0.4983722,-7.698558,0.007202258,-0.1079941,15.92132,1.47E-08,0,
1200.25,3.298867,-0.5982713,-7.898451,0.007202258,-0.04201128,15.92132,1.47E-08,0,
1200.313,3.249016,-0.7484792,-8.198291,0.007202258,0.01785224,15.92132,1.47E-08,0,
1200.375,3.499027,-0.7484792,-8.248646,0.007202258,0.0672575,15.92132,1.47E-08,0,
1200.438,3.548878,-0.5982713,-8.298238,0.007202258,0.1058737,15.92132,1.47E-08,0,
1200.5,3.349474,-0.4487821,-8.398184,0.007202258,0.1313557,15.92132,1.47E-08,0,
1200.563,3.298867,-0.3984732,-8.598077,0.007202258,0.1433807,15.92132,1.47E-08,0,
1200.625,3.048856,-0.5486811,-8.948272,0.007202258,0.1576374,15.92132,1.47E-08,0,
1200.688,2.849451,-0.7987881,-8.698024,0.007202258,0.1758135,15.92132,1.47E-08,0,
1200.75,2.699142,-1.348592,-8.998627,0.007202258,0.1936039,15.92132,1.47E-08,0,
1200.813,2.748993,-1.248693,-9.098573,0.007202258,0.208732,15.92132,1.47E-08,0,
1200.875,2.349428,-0.8986872,-9.048219,0.007202258,0.2208782,15.92132,1.47E-08,0,
1200.938,1.899256,-0.7484792,-9.19852,0.007202258,0.2277116,15.92132,1.47E-08,0,
1201,2.049565,-1.298283,-9.398413,0.007202258,0.2289085,15.92132,1.47E-08,0,
1201.063,2.299577,-1.048176,-9.348058,0.007202258,0.2281343,15.92132,1.47E-08,0,
1201.125,2.64929,-0.5486811,-9.148165,0.007202258,0.235018,15.92132,1.47E-08,0,
1201.188,3.099462,-0.09877601,-8.89868,0.007202258,0.2452327,15.92132,1.47E-08,0,
1201.25,3.149313,-0.6485802,-9.098573,0.007202258,0.2485286,16.52434,1.47E-08,1,#5 Event Marker 
1201.313,3.399325,-1.348592,-9.048219,0.007202258,0.242665,17.73036,1.47E-08,0,
1201.375,3.548878,-1.648289,-9.048219,0.007202258,0.227453,17.73036,1.47E-08,0,
1201.438,3.79889,-1.148794,-8.548486,0.007202258,0.1947755,17.73036,1.47E-08,0,
1201.5,3.79889,-0.9482773,-8.248646,-0.4681468,0.1585311,17.73036,1.47E-08,0,
1201.563,3.649336,-0.7987881,-8.298238,-0.4681468,0.1265705,17.73036,1.47E-08,0,
1201.625,3.99905,-1.198384,-8.398184,-0.4681468,0.1028014,17.73036,1.47E-08,0,
1201.688,4.19921,-1.398182,-8.598077,-0.4681468,0.09111678,17.73036,1.47E-08,0,
1201.75,4.399371,-1.398182,-8.548486,-0.4681468,0.08942809,17.73036,1.47E-08,0,
1201.813,4.048901,-1.248693,-8.448539,-0.4681468,0.08171668,17.73036,1.47E-08,0,
1201.875,3.548878,-1.448491,-8.448539,-0.4681468,0.06399617,17.73036,1.47E-08,0,
1201.938,3.249016,-1.648289,-8.498131,-0.4681468,0.03433694,17.73036,1.47E-08,0,
1202,3.449176,-1.4988,-8.448539,-0.4681468,-0.005117944,17.73036,1.47E-08,0,
1202.063,3.949199,-0.9482773,-8.448539,-0.4681468,-0.0442275,17.73036,1.47E-08,0,
1202.125,4.19921,-0.8986872,-8.298238,-0.4681468,-0.07681081,17.73036,1.47E-08,0,
1202.188,3.949199,-0.5486811,-8.298238,-0.4681468,-0.09863843,17.73036,1.47E-08,0,
1202.25,3.849496,-0.6981704,-8.797971,-0.4681468,-0.1175204,17.73036,1.47E-08,0,
1202.313,3.699187,-1.648289,-8.998627,-0.4681468,-0.1452418,17.73036,1.47E-08,0,
1202.375,3.548878,-1.54839,-8.848325,-0.4681468,-0.1875225,17.73036,1.47E-08,0,
1202.438,3.399325,-1.4988,-8.948272,-0.4681468,-0.2380885,17.73036,1.47E-08,0,
1202.5,3.048856,-1.298283,-9.148165,-0.4681468,-0.2966087,17.73036,1.47E-08,0,
1202.563,2.798844,-0.9482773,-9.248112,-0.4681468,-0.3466809,17.73036,1.47E-08,0,
1202.625,2.548833,-1.298283,-9.448005,-0.4681468,-0.3679131,17.73036,1.47E-08,0,
1202.688,2.44913,-1.798497,-9.798199,-0.4681468,-0.3558919,17.73036,1.47E-08,0,
1202.75,2.849451,-1.748189,-9.948501,-0.4681468,-0.3202258,17.73036,1.47E-08,0,
1202.813,2.999004,-1.648289,-9.698253,-0.4681468,-0.2645274,17.73036,1.47E-08,0,
1202.875,2.949153,-1.348592,-9.798199,-0.4681468,-0.1883862,17.73036,1.47E-08,0,
1202.938,3.149313,-0.1986751,-9.148165,-0.4681468,-0.1194006,17.73036,1.47E-08,0,
1203,3.298867,-0.1483662,-9.648661,-0.4681468,-0.06520831,17.73036,1.47E-08,0,
1203.063,3.599485,-0.8483783,-9.49836,-0.4681468,-0.03141602,17.73036,1.47E-08,0,
1203.125,3.899348,-0.5486811,-8.89868,-0.4681468,-0.01564962,17.73036,1.47E-08,0,
1203.188,4.048901,0.04927583,-8.498131,-0.4681468,-0.03359589,17.73036,1.47E-08,0,
1203.25,4.349519,-0.3984732,-8.598077,-0.4681468,-0.07089066,17.73036,1.47E-08,0,
1203.313,4.399371,-0.7987881,-8.797971,-0.4681468,-0.1231707,17.73036,1.47E-08,0,
1203.375,4.19921,-0.8986872,-8.698024,-0.4681468,-0.1720747,17.73036,1.47E-08,0,
1203.438,4.149359,-0.5982713,-8.398184,-0.4681468,-0.2092741,17.73036,1.47E-08,0,
1203.5,4.349519,-0.7987881,-8.348592,0.4825513,-0.2264843,17.73036,1.47E-08,0,
1203.563,4.298913,-0.9985862,-8.298238,0.4825513,-0.2195254,17.73036,1.47E-08,0,
1203.625,4.349519,-1.098485,-8.298238,0.4825513,-0.188251,17.73036,1.47E-08,0,
1203.688,4.099508,-0.8483783,-8.198291,0.4825513,-0.1345736,17.73036,1.47E-08,0,
1203.75,3.749039,-0.5982713,-8.348592,0.4825513,-0.07446793,17.73036,1.47E-08,0,
1203.813,3.749039,-0.4983722,-8.748379,0.4825513,-0.005905208,17.73036,1.47E-08,0,
1203.875,4.298913,-0.2985741,-8.648432,0.4825513,0.06316388,17.73036,1.47E-08,0,
1203.938,4.19921,-0.04846713,-8.848325,0.4825513,0.1367422,17.73036,1.47E-08,0,
1204,3.849496,-0.2985741,-9.248112,0.4825513,0.2067774,17.73036,1.47E-08,0,
1204.063,3.548878,-0.4983722,-9.098573,0.4825513,0.2812061,17.73036,1.47E-08,0,
1204.125,3.349474,-0.09877601,-8.948272,0.4825513,0.3559137,17.73036,1.47E-08,0,
1204.188,2.899302,-0.3481643,-9.19852,0.4825513,0.434685,17.73036,1.47E-08,0,
1204.25,3.349474,-0.3481643,-9.398413,0.4825513,0.5112806,17.73036,1.47E-08,0,
1204.313,3.749039,-0.1986751,-9.348058,0.4825513,0.5834208,17.73036,1.47E-08,0,
1204.375,3.749039,0.09958471,-9.148165,0.4825513,0.6507748,17.73036,1.47E-08,0,
1204.438,3.79889,0.1994838,-8.797971,0.4825513,0.7149881,17.73036,1.47E-08,0,
1204.5,4.399371,0.348973,-8.448539,0.007202258,0.7677137,17.73036,1.47E-08,0,
1204.563,4.349519,0.09958471,-8.498131,0.007202258,0.8065345,17.73036,1.47E-08,0,
1204.625,4.399371,-0.04846713,-8.498131,0.007202258,0.827055,21.27059,1.47E-08,1,#5 Event Marker 
1204.688,4.548924,-0.2482652,-8.498131,0.007202258,0.8068797,28.35105,1.47E-08,0,
1204.75,5.098798,-0.2985741,-7.998398,0.007202258,0.741542,28.35105,1.47E-08,0,
1204.813,5.149405,0.000404349,-7.848096,0.007202258,0.63257,28.35105,1.47E-08,0,
1204.875,5.298959,-0.4983722,-8.598077,0.007202258,0.4495418,28.35105,1.47E-08,0,
1204.938,4.19921,-1.048176,-9.148165,0.007202258,0.1959669,28.35105,1.47E-08,0,
1205,3.449176,-1.148794,-9.398413,0.007202258,-0.09866135,28.35105,1.47E-08,0,
1205.063,3.349474,-1.4988,-9.148165,0.007202258,-0.4267714,28.35105,1.47E-08,0,
1205.125,3.099462,-2.39861,-9.048219,0.007202258,-0.7688198,28.35105,1.47E-08,0,
1205.188,1.498936,-3.298421,-9.598306,0.007202258,-1.055274,28.35105,1.47E-08,0,
1205.25,0.5494965,-3.048314,-9.848554,0.007202258,-1.270529,28.35105,1.47E-08,0,
1205.313,0.9490616,-3.148213,-9.448005,0.007202258,-1.394935,28.35105,1.47E-08,0,
1205.375,1.449084,-3.498219,-9.398413,0.007202258,-1.400848,28.35105,1.47E-08,0,
1205.438,1.199073,-3.648427,-10.49859,0.007202258,-1.298572,28.35105,1.47E-08,0,
1205.5,2.199119,-2.698308,-9.948501,0.4825513,-1.112408,28.35105,1.47E-08,0,
1205.563,1.799554,-3.548528,-9.49836,0.4825513,-0.8546348,28.35105,1.47E-08,0,
1205.625,2.798844,-1.298283,-7.948043,0.4825513,-0.5675171,28.35105,1.47E-08,0,
1205.688,4.249062,-0.8483783,-7.798505,0.4825513,-0.3152722,28.35105,1.47E-08,0,
1205.75,4.298913,-0.9482773,-8.098344,0.4825513,-0.108043,28.35105,1.47E-08,0,
1205.813,4.999096,-1.898396,-8.348592,0.4825513,0.03011121,28.35105,1.47E-08,0,
1205.875,6.549016,-1.798497,-8.298238,0.4825513,0.09917566,28.35105,1.47E-08,0,
1205.938,6.649474,-1.198384,-7.74815,0.4825513,0.1151779,28.35105,1.47E-08,0,
1206,5.149405,0.000404349,-7.848096,0.4825513,0.1222146,28.35105,1.47E-08,0,
1206.063,3.548878,-1.4988,-8.248646,0.4825513,0.1283595,28.35105,1.47E-08,0,
1206.125,2.349428,-2.548818,-8.448539,0.4825513,0.1457132,28.35105,1.47E-08,0,
1206.188,1.549542,-2.748616,-9.19852,0.4825513,0.1744105,28.35105,1.47E-08,0,
1206.25,1.149222,-1.948705,-9.098573,0.4825513,0.2106544,28.35105,1.47E-08,0,
1206.313,1.199073,-1.54839,-9.898146,0.4825513,0.2466148,28.35105,1.47E-08,0,
1206.375,2.099416,-1.198384,-9.748608,0.4825513,0.2865873,28.35105,1.47E-08,0,
1206.438,2.498981,0.04927583,-9.798199,0.4825513,0.3429299,28.35105,1.47E-08,0,
1206.5,2.399279,0.1491749,-10.54818,0.007202258,0.4200233,28.35105,1.47E-08,0,
1206.563,2.299577,-0.2482652,-10.54818,0.007202258,0.5202629,28.35105,1.47E-08,0,
1206.625,1.998959,0.4991809,-10.14839,0.007202258,0.6201378,28.35105,1.47E-08,0,
1206.688,1.649245,-0.7987881,-9.298466,0.007202258,0.6960493,28.35105,1.47E-08,0,
1206.75,1.599393,-1.4988,-8.748379,0.007202258,0.718387,26.63312,1.47E-08,1,#5 Event Marker 
1206.813,1.998959,-1.248693,-9.098573,0.007202258,0.6795966,23.19726,1.47E-08,0,
1206.875,3.449176,-0.6485802,-8.948272,0.007202258,0.5861322,23.19726,1.47E-08,0,
1206.938,3.99905,-0.3481643,-8.648432,0.007202258,0.4624016,23.19726,1.47E-08,0,
1207,4.19921,0.348973,-8.348592,0.007202258,0.3389037,23.19726,1.47E-08,0,
1207.063,3.899348,0.2490739,-8.298238,0.007202258,0.2341199,23.19726,1.47E-08,0,
1207.125,3.79889,-0.09877601,-8.148699,0.007202258,0.1445079,23.19726,1.47E-08,0,
1207.188,3.099462,-1.648289,-8.198291,0.007202258,0.05652579,23.19726,1.47E-08,0,
1207.25,3.048856,-2.198812,-8.148699,0.007202258,-0.03537987,23.19726,1.47E-08,0,
1207.313,3.048856,-0.9985862,-8.098344,0.007202258,-0.1407839,23.19726,1.47E-08,0,
1207.375,2.849451,-0.7987881,-8.298238,0.007202258,-0.2512897,23.19726,1.47E-08,0,
1207.438,2.349428,-0.4487821,-8.548486,0.007202258,-0.3425539,23.19726,1.47E-08,0,
1207.5,2.099416,-0.6485802,-8.848325,-0.4681468,-0.4022867,23.19726,1.47E-08,0,
1207.563,1.949107,-1.048176,-9.19852,-0.4681468,-0.4261984,23.19726,1.47E-08,0,
1207.625,1.649245,-1.648289,-9.19852,-0.4681468,-0.4180901,23.19726,1.47E-08,0,
1207.688,1.799554,-1.098485,-9.148165,-0.4681468,-0.3677342,23.19726,1.47E-08,0,
1207.75,1.748947,-1.098485,-8.89868,-0.4681468,-0.2989268,23.19726,1.47E-08,0,
1207.813,2.149268,-1.248693,-9.348058,-0.4681468,-0.2174966,23.19726,1.47E-08,0,
1207.875,2.199119,-0.7484792,-8.797971,-0.4681468,-0.1253028,23.19726,1.47E-08,0,
1207.938,3.199165,-0.09877601,-8.998627,-0.4681468,-0.02021665,23.19726,1.47E-08,0,
1208,3.249016,-0.2482652,-8.797971,-0.4681468,0.05978944,23.19726,1.47E-08,0,
1208.063,2.949153,0.1994838,-8.598077,-0.4681468,0.1066845,23.19726,1.47E-08,0,
1208.125,3.298867,0.09958471,-8.548486,-0.4681468,0.1163873,23.19726,1.47E-08,0,
1208.188,3.599485,0.000404349,-8.348592,-0.4681468,0.08677557,23.19726,1.47E-08,0,
1208.25,3.599485,-0.2482652,-8.548486,-0.4681468,0.01767646,23.19726,1.47E-08,0,
1208.313,3.499027,-0.7987881,-8.498131,-0.4681468,-0.08110192,23.19726,1.47E-08,0,
1208.375,3.298867,-1.098485,-8.398184,-0.4681468,-0.1777248,23.19726,1.47E-08,0,
1208.438,3.449176,-0.8483783,-8.548486,-0.4681468,-0.2603731,23.19726,1.47E-08,0,
1208.5,3.599485,-0.6485802,-8.498131,-0.4681468,-0.3253006,23.19726,1.47E-08,0,
1208.563,3.79889,-0.8483783,-8.498131,-0.4681468,-0.3727646,23.19726,1.47E-08,0,
1208.625,3.79889,-1.098485,-8.498131,-0.4681468,-0.3830449,23.19726,1.47E-08,0,
1208.688,3.649336,-1.54839,-8.498131,-0.4681468,-0.3725086,23.19726,1.47E-08,0,
1208.75,3.349474,-1.598699,-8.648432,-0.4681468,-0.3475518,23.19726,1.47E-08,0,
1208.813,3.099462,-1.348592,-9.098573,-0.4681468,-0.2965643,23.19726,1.47E-08,0,
1208.875,3.048856,-1.4988,-9.248112,-0.4681468,-0.2199724,23.19726,1.47E-08,0,
1208.938,3.298867,-1.298283,-9.19852,-0.4681468,-0.1281988,23.19726,1.47E-08,0,
1209,3.048856,-0.6981704,-9.19852,-0.4681468,-0.02164608,23.19726,1.47E-08,0,
1209.063,2.949153,-0.5486811,-9.248112,-0.4681468,0.09928733,23.19726,1.47E-08,0,
1209.125,2.949153,-0.5486811,-9.148165,-0.4681468,0.2062062,23.19726,1.47E-08,0,
1209.188,3.149313,-0.7484792,-9.148165,-0.4681468,0.2847457,23.19726,1.47E-08,0,
1209.25,3.349474,-1.098485,-9.248112,-0.4681468,0.3345192,23.19726,1.47E-08,0,
1209.313,3.548878,-0.7484792,-9.098573,-0.4681468,0.3551447,20.76559,1.47E-08,1,#5 Event Marker 
1209.375,3.649336,-0.2482652,-9.048219,-0.4681468,0.3482554,15.90225,1.47E-08,0,
1209.438,3.149313,-0.6981704,-9.148165,-0.4681468,0.3194398,15.90225,1.47E-08,0,
1209.5,3.048856,-1.798497,-9.547951,-0.4681468,0.2923134,15.90225,1.47E-08,0,
1209.563,3.048856,-1.698598,-9.398413,-0.4681468,0.2525143,15.90225,1.47E-08,0,
1209.625,3.099462,-1.248693,-9.398413,-0.4681468,0.2137078,15.90225,1.47E-08,0,
1209.688,3.399325,-1.698598,-9.398413,-0.4681468,0.1715749,15.90225,1.47E-08,0,
1209.75,3.499027,-1.348592,-9.448005,-0.4681468,0.1419403,15.90225,1.47E-08,0,
1209.813,2.899302,-0.7987881,-9.148165,-0.4681468,0.1186072,15.90225,1.47E-08,0,
1209.875,2.399279,-0.5982713,-9.49836,-0.4681468,0.1294225,15.90225,1.47E-08,0,
1209.938,2.999004,-1.048176,-9.648661,-0.4681468,0.1462493,15.90225,1.47E-08,0,
1210,3.199165,-1.848806,-9.19852,-0.4681468,0.1629623,15.90225,1.47E-08,0,
1210.063,3.099462,-2.148503,-9.448005,-0.4681468,0.1593712,15.90225,1.47E-08,0,
1210.125,3.149313,-1.998295,-9.448005,-0.4681468,0.1433661,15.90225,1.47E-08,0,
1210.188,3.599485,-1.348592,-8.998627,-0.4681468,0.1028325,15.90225,1.47E-08,0,
1210.25,4.399371,-1.54839,-8.848325,-0.4681468,0.05374065,15.90225,1.47E-08,0,
1210.313,4.599531,-1.348592,-9.048219,-0.4681468,0.01011363,15.90225,1.47E-08,0,
1210.375,4.19921,-1.048176,-8.098344,-0.4681468,-0.00190135,15.90225,1.47E-08,0,
1210.438,4.399371,-0.7987881,-8.198291,-0.4681468,-0.008206411,15.90225,1.47E-08,0,
1210.5,3.99905,-1.898396,-8.198291,0.007202258,-0.01260921,15.90225,1.47E-08,0,
1210.563,3.699187,-1.948705,-8.298238,0.007202258,-0.02298959,15.90225,1.47E-08,0,
1210.625,2.849451,-2.148503,-8.448539,0.007202258,-0.04318792,15.90225,1.47E-08,0,
1210.688,3.548878,-1.4988,-8.148699,0.007202258,-0.08511496,15.90225,1.47E-08,0,
1210.75,4.149359,-0.9985862,-8.198291,0.007202258,-0.132573,15.90225,1.47E-08,0,
1210.813,4.399371,-1.448491,-8.04799,0.007202258,-0.1813662,15.90225,1.47E-08,0,
1210.875,4.399371,-1.4988,-7.648203,0.007202258,-0.2212084,15.90225,1.47E-08,0,
1210.938,4.749084,-1.398182,-7.44831,0.007202258,-0.2517906,15.90225,1.47E-08,0,
1211,4.999096,-1.598699,-7.44831,0.007202258,-0.2707681,15.90225,1.47E-08,0,
1211.063,5.048947,-2.298711,-7.948043,0.007202258,-0.279821,15.90225,1.47E-08,0,
1211.125,4.399371,-2.698308,-8.148699,0.007202258,-0.2766714,15.90225,1.47E-08,0,
1211.188,3.949199,-1.748189,-7.74815,0.007202258,-0.2650376,15.90225,1.47E-08,0,
1211.25,3.849496,-1.048176,-8.098344,0.007202258,-0.2266783,15.90225,1.47E-08,0,
1211.313,3.599485,-0.4983722,-8.698024,0.007202258,-0.1713215,15.90225,1.47E-08,0,
1211.375,3.849496,0.1994838,-8.89868,0.007202258,-0.09867605,15.90225,1.47E-08,0,
1211.438,3.99905,0.348973,-9.098573,0.007202258,-0.0183963,15.90225,1.47E-08,0,
1211.5,4.149359,-0.4487821,-9.448005,0.4825513,0.06983885,15.90225,1.47E-08,0,
1211.563,3.649336,-1.198384,-9.298466,0.4825513,0.1243697,15.90225,1.47E-08,0,
1211.625,3.149313,-1.398182,-9.148165,0.4825513,0.1455161,15.90225,1.47E-08,0,
1211.688,3.249016,-1.048176,-9.148165,0.4825513,0.133512,15.90225,1.47E-08,0,
1211.75,3.548878,-0.4487821,-9.19852,0.4825513,0.09458386,15.90225,1.47E-08,0,
1211.813,3.699187,-0.4487821,-9.048219,0.4825513,0.03294511,15.90225,1.47E-08,0,
1211.875,3.699187,-0.09877601,-8.797971,0.4825513,-0.02920839,15.90225,1.47E-08,0,
1211.938,3.649336,-0.04846713,-9.048219,0.4825513,-0.08170809,15.90225,1.47E-08,0,
1212,3.649336,-0.4487821,-9.098573,0.4825513,-0.1243175,15.90225,1.47E-08,0,
1212.063,3.949199,-0.7484792,-8.797971,0.4825513,-0.156888,15.90225,1.47E-08,0,
1212.125,3.699187,-0.5486811,-8.748379,0.4825513,-0.1712839,15.90225,1.47E-08,0,
1212.188,3.749039,-0.5982713,-8.548486,0.4825513,-0.1674223,15.90225,1.47E-08,0,
1212.25,3.599485,-0.7484792,-8.848325,0.4825513,-0.1473242,15.90225,1.47E-08,0,
1212.313,3.499027,-0.6485802,-8.948272,0.4825513,-0.1070116,15.90225,1.47E-08,0,
1212.375,3.548878,0.09958471,-8.797971,0.4825513,-0.04645537,15.90225,1.47E-08,0,
1212.438,3.399325,-0.04846713,-8.948272,0.4825513,0.008314251,15.90225,1.47E-08,0,
1212.5,3.399325,-0.04846713,-9.148165,-0.4681468,0.06129,15.90225,1.47E-08,0,
1212.563,3.599485,0.348973,-9.148165,-0.4681468,0.1086022,15.90225,1.47E-08,0,
1212.625,3.649336,0.2490739,-9.148165,-0.4681468,0.142241,15.90225,1.47E-08,0,
1212.688,3.548878,0.000404349,-9.048219,-0.4681468,0.1620948,15.90225,1.47E-08,0,
1212.75,3.649336,0.09958471,-8.797971,-0.4681468,0.1800734,15.90225,1.47E-08,0,
1212.813,4.449222,0.1491749,-8.498131,-0.4681468,0.2020058,15.90225,1.47E-08,0,
1212.875,4.749084,0.59908,-8.548486,-0.4681468,0.2296714,15.90225,1.47E-08,0,
1212.938,5.149405,1.149603,-8.398184,-0.4681468,0.2669091,15.90225,1.47E-08,0,
1213,4.949245,0.9993949,-8.098344,-0.4681468,0.2995934,15.90225,1.47E-08,0,
1213.063,4.999096,0.6989791,-8.248646,-0.4681468,0.3295761,15.90225,1.47E-08,0,
1213.125,4.699233,0.2490739,-8.398184,-0.4681468,0.3327702,18.76604,1.47E-08,1,#5 Event Marker 
1213.188,4.699233,-0.04846713,-8.348592,-0.4681468,0.3089934,24.49362,1.47E-08,0,
1213.25,4.599531,-0.09877601,-8.148699,-0.4681468,0.266065,24.49362,1.47E-08,0,
1213.313,4.399371,0.6989791,-8.248646,-0.4681468,0.2317833,24.49362,1.47E-08,0,
1213.375,3.949199,0.59908,-8.648432,-0.4681468,0.2059388,24.49362,1.47E-08,0,
1213.438,3.949199,0.2490739,-8.698024,-0.4681468,0.1963339,24.49362,1.47E-08,0,
1213.5,3.548878,0.000404349,-8.698024,0.007202258,0.2008358,24.49362,1.47E-08,0,
1213.563,3.449176,-0.04846713,-8.89868,0.007202258,0.1993109,24.49362,1.47E-08,0,
1213.625,3.449176,0.4495908,-9.098573,0.007202258,0.1776739,24.49362,1.47E-08,0,
1213.688,3.449176,0.8994959,-9.048219,0.007202258,0.1358824,24.49362,1.47E-08,0,
1213.75,3.149313,0.6493889,-8.998627,0.007202258,0.06394692,24.49362,1.47E-08,0,
1213.813,3.349474,0.4495908,-9.448005,0.007202258,-0.03420763,24.49362,1.47E-08,0,
1213.875,3.199165,0.2993828,-9.748608,0.007202258,-0.1426507,24.49362,1.47E-08,0,
1213.938,2.44913,0.1491749,-8.797971,0.007202258,-0.2614382,24.49362,1.47E-08,0,
1214,2.949153,-0.5486811,-9.698253,0.007202258,-0.3905966,24.49362,1.47E-08,0,
1214.063,3.149313,-1.048176,-10.09804,0.007202258,-0.4922816,24.49362,1.47E-08,0,
1214.125,2.798844,-1.448491,-9.848554,0.007202258,-0.5524782,24.49362,1.47E-08,0,
1214.188,2.699142,-1.348592,-9.848554,0.007202258,-0.5731405,24.49362,1.47E-08,0,
1214.25,2.999004,-0.9985862,-9.248112,0.007202258,-0.5541676,24.49362,1.47E-08,0,
1214.313,2.999004,-0.3984732,-9.248112,0.007202258,-0.4954819,24.49362,1.47E-08,0,
1214.375,3.249016,0.04927583,-9.298466,0.007202258,-0.4189094,24.49362,1.47E-08,0,
1214.438,3.749039,0.949086,-9.148165,0.007202258,-0.3502565,24.49362,1.47E-08,0,
1214.5,3.599485,0.7995968,-8.89868,-0.4681468,-0.2933047,24.49362,1.47E-08,0,
1214.563,3.79889,0.3992819,-8.648432,-0.4681468,-0.2479025,24.49362,1.47E-08,0,
1214.625,3.99905,0.000404349,-8.748379,-0.4681468,-0.2138607,24.49362,1.47E-08,0,
1214.688,4.449222,0.04927583,-8.398184,-0.4681468,-0.1909751,24.49362,1.47E-08,0,
1214.75,4.499073,0.348973,-8.348592,-0.4681468,-0.1691254,24.49362,1.47E-08,0,
1214.813,4.599531,0.348973,-8.398184,-0.4681468,-0.1461821,24.49362,1.47E-08,0,
1214.875,4.249062,0.000404349,-8.198291,-0.4681468,-0.1139643,24.49362,1.47E-08,0,
1214.938,4.048901,0.04927583,-8.448539,-0.4681468,-0.0723274,24.49362,1.47E-08,0,
1215,3.548878,0.1994838,-8.548486,-0.4681468,-0.01914885,24.49362,1.47E-08,0,
1215.063,3.949199,0.1994838,-8.398184,-0.4681468,0.03977093,24.49362,1.47E-08,0,
1215.125,4.19921,0.59908,-8.398184,-0.4681468,0.106599,24.49362,1.47E-08,0,
1215.188,4.298913,0.5494898,-8.548486,-0.4681468,0.17545,24.49362,1.47E-08,0,
1215.25,4.349519,1.099294,-8.348592,-0.4681468,0.2464639,24.49362,1.47E-08,0,
1215.313,4.19921,1.048985,-8.198291,-0.4681468,0.3157889,24.49362,1.47E-08,0,
1215.375,4.048901,0.6493889,-8.148699,-0.4681468,0.3794636,24.49362,1.47E-08,0,
1215.438,3.99905,0.59908,-8.198291,-0.4681468,0.4335038,24.49362,1.47E-08,0,
1215.5,4.048901,0.5494898,-8.248646,0.007202258,0.4639187,24.49362,1.47E-08,0,
1215.563,4.349519,1.099294,-8.148699,0.007202258,0.4706923,22.80695,1.47E-08,1,#5 Event Marker 
1215.625,4.298913,1.349401,-8.04799,0.007202258,0.4557767,19.43362,1.47E-08,0,
1215.688,4.349519,0.8994959,-8.04799,0.007202258,0.4311438,19.43362,1.47E-08,0,
1215.75,4.749084,0.8994959,-7.698558,0.007202258,0.3987338,19.43362,1.47E-08,0,
1215.813,4.749084,0.6493889,-7.848096,0.007202258,0.3584778,19.43362,1.47E-08,0,
1215.875,4.999096,0.59908,-7.898451,0.007202258,0.3082944,19.43362,1.47E-08,0,
1215.938,4.949245,0.3992819,-7.798505,0.007202258,0.2480183,19.43362,1.47E-08,0,
1216,4.849542,0.04927583,-7.848096,0.007202258,0.1834439,19.43362,1.47E-08,0,
1216.063,4.798936,0.000404349,-7.898451,0.007202258,0.1103951,19.43362,1.47E-08,0,
1216.125,4.399371,0.3992819,-8.148699,0.007202258,0.05462894,19.43362,1.47E-08,0,
1216.188,3.899348,0.000404349,-8.398184,0.007202258,0.01980169,19.43362,1.47E-08,0,
1216.25,3.79889,-0.3481643,-8.498131,0.007202258,0.005643709,19.43362,1.47E-08,0,
1216.313,3.99905,-0.4487821,-9.148165,0.007202258,0.001888202,19.43362,1.47E-08,0,
1216.375,3.849496,-0.4487821,-8.797971,0.007202258,0.01616524,19.43362,1.47E-08,0,
1216.438,3.899348,-0.1483662,-8.948272,0.007202258,0.03416477,19.43362,1.47E-08,0,
1216.5,3.79889,-0.09877601,-9.49836,0.4825513,0.05362694,19.43362,1.47E-08,0,
1216.563,3.849496,0.000404349,-9.547951,0.4825513,0.0602553,19.43362,1.47E-08,0,
1216.625,4.19921,-0.09877601,-9.398413,0.4825513,0.02972818,19.43362,1.47E-08,0,
1216.688,3.899348,0.1994838,-9.398413,0.4825513,-0.0422067,19.43362,1.47E-08,0,
1216.75,4.298913,0.348973,-9.348058,0.4825513,-0.1558382,19.43362,1.47E-08,0,
